nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,derniere_modification,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
txm-manual,txm,GitLab,https://gitlab.huma-num.fr/txm/txm-manual,TXM User's Manual writing and online hosting,,False,2020-04-14T14:49:37Z,2020-05-04T11:44:12Z,2020-05-04T11:44:12Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/txm/txm-manual
algo_maconnexioninternet,ARCEP-dev,GitHub,https://github.com/ARCEP-dev/algo_maconnexioninternet,,False,False,2020-06-11T09:27:42Z,2020-09-02T15:48:21Z,2020-06-22T10:28:32Z,,1,0,MIT License,0,PLpgSQL,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ARCEP-dev/algo_maconnexioninternet
public-website,metwork-framework,GitHub,https://github.com/metwork-framework/public-website,public website sources for metwork-framework.org,False,False,2018-09-07T09:37:23Z,2020-09-14T11:31:42Z,2020-09-14T11:31:41Z,,0,3,"BSD 3-Clause ""New"" or ""Revised"" License",1,JavaScript,"autoreadme,integration-level-3,internal,website",True,https://archive.softwareheritage.org/browse/origin/https://github.com/metwork-framework/public-website
dtermed.mobile.ecureuil,CEREMA,GitHub,https://github.com/CEREMA/dtermed.mobile.ecureuil,Projet mobile ecureuil,False,False,2015-03-06T14:23:58Z,2018-06-11T10:29:26Z,2015-03-12T15:45:15Z,,0,0,,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/CEREMA/dtermed.mobile.ecureuil
app-nextjs-node-ts,SocialGouv,GitHub,https://github.com/SocialGouv/app-nextjs-node-ts,,False,True,2019-02-20T21:05:00Z,2020-09-30T13:52:49Z,2020-09-30T13:52:29Z,,1,1,Apache License 2.0,11,TypeScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/app-nextjs-node-ts
standup,betagouv,GitHub,https://github.com/betagouv/standup,,False,False,2017-06-21T12:23:10Z,2020-03-02T15:33:01Z,2020-09-09T11:43:26Z,https://standup.incubateur.net/,3,8,GNU Affero General Public License v3.0,6,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/standup
mfextaddon_python3_ia,metwork-framework,GitHub,https://github.com/metwork-framework/mfextaddon_python3_ia,mfext addon layer to provide python3 IA modules,False,False,2019-03-08T08:27:15Z,2020-09-11T15:01:22Z,2020-09-24T02:15:34Z,http://metwork-framework.org,0,0,"BSD 3-Clause ""New"" or ""Revised"" License",2,Shell,"autoreadme,integration-level-4,mfext-addon",True,https://archive.softwareheritage.org/browse/origin/https://github.com/metwork-framework/mfextaddon_python3_ia
api-geocode,etalab,GitHub,https://github.com/etalab/api-geocode,API haute performance de géocodage CSV,False,False,2019-12-13T16:15:43Z,2019-12-30T18:25:23Z,2020-07-19T01:45:05Z,,6,2,MIT License,4,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/api-geocode
guide-mobile_app_dev_natif,DISIC,GitHub,https://github.com/DISIC/guide-mobile_app_dev_natif,Ce guide s'adresse aux développeurs d'applications mobiles qui souhaitent connaître les techniques à utiliser pour créer des applications accessibles avec les API fournies par les systèmes Android et iOS. Also available in English: https://github.com/DISIC/guide-mobile_app_dev_natif/tree/english/README.md,False,False,2016-02-17T15:21:54Z,2018-09-13T14:11:18Z,2017-08-04T11:30:07Z,,9,4,Other,0,,"a11y,mobile-app",True,https://archive.softwareheritage.org/browse/origin/https://github.com/DISIC/guide-mobile_app_dev_natif
fte,signaux-faibles,GitHub,https://github.com/signaux-faibles/fte,Feature Target Encoding for classification,False,False,2019-08-06T12:39:08Z,2020-01-24T10:07:18Z,2020-02-10T17:20:03Z,,0,0,MIT License,4,R,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/signaux-faibles/fte
src_platform_anssipki-cli,clipos-archive,GitHub,https://github.com/clipos-archive/src_platform_anssipki-cli,ANSSI-PKI command-line interface,False,False,2018-09-20T09:43:53Z,2018-09-20T09:43:58Z,2018-09-20T09:44:00Z,https://clip-os.org,0,0,GNU Lesser General Public License v2.1,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/clipos-archive/src_platform_anssipki-cli
esup-mod_rocketchat,EsupPortail,GitHub,https://github.com/EsupPortail/esup-mod_rocketchat,Interface between Rocket.Chat and Moodle,False,False,2020-07-17T09:03:30Z,2020-10-12T09:36:47Z,2020-10-12T09:36:44Z,,2,0,Other,18,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/esup-mod_rocketchat
acces-au-droit,cget-carto,GitHub,https://github.com/cget-carto/acces-au-droit,Carte interactive des associations de l'accès au droit,False,False,2018-04-18T09:43:39Z,2020-09-24T09:35:44Z,2019-06-13T10:34:25Z,,2,3,Other,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cget-carto/acces-au-droit
ncrna-clust,genotoul-bioinfo,GitLab,https://forgemia.inra.fr/genotoul-bioinfo/ncrna-clust,,,False,2018-11-22T09:53:28Z,2019-08-09T14:55:17Z,2019-08-09T14:55:17Z,,0,1,,2,,,True,https://archive.softwareheritage.org/browse/origin/https://forgemia.inra.fr/genotoul-bioinfo/ncrna-clust
schema-plf,etalab,GitHub,https://github.com/etalab/schema-plf,,False,False,2020-03-10T13:56:10Z,2020-03-10T13:58:11Z,2020-03-10T13:56:25Z,,0,0,Other,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/schema-plf
microdraw,neuroanatomy,GitHub,https://github.com/neuroanatomy/microdraw,Collaborative vectorial annotation tool for ultra high resolution data,True,False,2015-05-10T18:35:46Z,2020-06-18T08:59:35Z,2020-06-18T08:59:31Z,https://microdraw.pasteur.fr,11,5,GNU General Public License v3.0,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/neuroanatomy/microdraw
Icy-App,Icy-imaging,GitHub,https://github.com/Icy-imaging/Icy-App,Packed application format,False,False,2011-09-01T12:51:57Z,2020-10-06T14:31:08Z,2020-03-10T11:19:18Z,http://www.bioimageanalysis.com/icy/,16,7,GNU General Public License v3.0,1,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Icy-imaging/Icy-App
fun-logstash,openfun,GitHub,https://github.com/openfun/fun-logstash, Logstash configuration file for processing Open edX tracking logs. Personal user data are anonymized.,False,False,2015-10-11T11:50:59Z,2015-10-11T11:50:59Z,2015-10-11T11:53:40Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/openfun/fun-logstash
checklist,OpenEdition,GitHub,https://github.com/OpenEdition/checklist,,False,False,2017-10-19T15:22:04Z,2020-03-04T11:12:38Z,2020-03-04T11:12:35Z,,0,1,GNU General Public License v3.0,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/OpenEdition/checklist
patstat,cortext,GitLab,https://gitlab.com/cortext/patstat,"A bunch of amazing scripts, mainly in SQL, made by members of platform CorText for Patstat relational database (EPO)",,False,2019-01-28T12:46:13Z,2020-01-24T10:17:36Z,2020-01-24T10:17:36Z,,1,0,,2,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.com/cortext/patstat
mel_archivage,messagerie-melanie2,GitHub,https://github.com/messagerie-melanie2/mel_archivage,Dépots du plugin d'archivage pour le webmail,False,False,2020-03-26T14:09:49Z,2020-04-10T11:53:02Z,2020-04-10T11:53:00Z,,0,0,,0,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/messagerie-melanie2/mel_archivage
genevo,GHFC,GitHub,https://github.com/GHFC/genevo,"The website of the GenEvo project, conducted at the Institut Pasteur of Paris.",False,False,2020-08-13T14:57:37Z,2020-09-22T12:30:24Z,2020-09-22T12:30:21Z,,0,0,GNU General Public License v3.0,0,JavaScript,"brain,data-visualization,evolution,genes,genetics,genome,primates",True,https://archive.softwareheritage.org/browse/origin/https://github.com/GHFC/genevo
csy-traceability,atlanmod,GitHub,https://github.com/atlanmod/csy-traceability,,False,False,2018-10-10T13:44:11Z,2019-06-07T16:30:09Z,2019-06-07T16:30:06Z,,1,0,GNU General Public License v3.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/csy-traceability
disencyclopedia,ambanum,GitHub,https://github.com/ambanum/disencyclopedia,Collaborative resource which aims at empowering all actors countering information manipulation to grow and improve,False,False,2020-08-24T09:33:17Z,2020-10-08T23:00:47Z,2020-08-24T10:38:40Z,,1,0,European Union Public License 1.2,0,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ambanum/disencyclopedia
gru-library-grubusiness,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-library-grubusiness,Provides a Model to be used in GRU plugins,False,False,2016-09-20T15:07:28Z,2019-10-08T09:09:28Z,2020-06-18T15:36:59Z,,0,0,,2,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/gru-library-grubusiness
deces-backend,matchID-project,GitHub,https://github.com/matchID-project/deces-backend,API Personnes décédées ,False,False,2020-02-21T15:33:05Z,2020-10-10T18:12:10Z,2020-10-11T19:25:32Z,https://deces.matchid.io/deces/api/v1/docs,0,0,GNU Lesser General Public License v3.0,7,TypeScript,"express,openapi3,typescript",False,
widget-rm,sigrennesmetropole,GitHub,https://github.com/sigrennesmetropole/widget-rm,Widget web évolutif qui permet de retourner des données publiques RM par saisie d'adresse postale,False,False,2020-08-04T14:55:42Z,2020-09-04T15:28:07Z,2020-09-04T15:28:05Z,,0,0,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/sigrennesmetropole/widget-rm
siv,matchID-project,GitHub,https://github.com/matchID-project/siv,matching deaths in siv,False,False,2019-08-23T18:36:16Z,2019-08-23T18:37:58Z,2019-08-23T18:37:56Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/matchID-project/siv
Metadata-API,InseeFr,GitHub,https://github.com/InseeFr/Metadata-API,An API specification for accessing statistical metadata,False,False,2016-09-02T12:59:10Z,2020-05-29T13:13:17Z,2020-09-03T09:15:08Z,,1,2,MIT License,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/InseeFr/Metadata-API
s1tiling,s1-tiling,GitLab,https://gitlab.orfeo-toolbox.org/s1-tiling/s1tiling,On demand Ortho-rectification of Sentinel-1 data on Sentinel-2  grid,,False,2020-03-09T14:54:05Z,2020-10-08T13:05:38Z,2020-10-08T13:05:38Z,,0,0,,27,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.orfeo-toolbox.org/s1-tiling/s1tiling
reorient,neuroanatomy,GitHub,https://github.com/neuroanatomy/reorient,A tool for reorienting and cropping MRI data,True,False,2018-06-01T12:01:33Z,2020-10-04T09:30:06Z,2020-10-04T09:30:04Z,https://neuroanatomy.github.io/reorient,1,0,ISC License,6,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/neuroanatomy/reorient
Logipedia,Deducteam,GitHub,https://github.com/Deducteam/Logipedia,An encyclopedia of proofs ,False,False,2018-05-14T07:27:34Z,2020-08-05T12:22:02Z,2020-07-02T13:37:04Z,,48,7,,8,OCaml,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Deducteam/Logipedia
django-hypnos,unistra,GitHub,https://github.com/unistra/django-hypnos,A django webservice's generator for an existing database,False,False,2014-10-16T15:28:58Z,2018-06-08T08:03:33Z,2018-06-07T08:46:22Z,,6,0,,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/unistra/django-hypnos
guix-kernel,guix-hpc,GitLab,https://gitlab.inria.fr/guix-hpc/guix-kernel,Guix Jupyter kernel,,False,2018-06-12T08:07:40Z,2020-01-07T17:05:41Z,2020-01-07T17:05:41Z,,3,0,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/guix-hpc/guix-kernel
datapass,betagouv,GitHub,https://github.com/betagouv/datapass,L'outil de gestion des habilitations juridiques pour les données à accès restreint.,False,False,2020-01-31T15:13:01Z,2020-10-12T08:57:10Z,2020-10-12T08:57:08Z,https://docs.google.com/presentation/d/1OlrtzicLQ7QiTIiE0-xMhUQ2NCZafxvIRGHok3vXPcU/edit?usp=sharing,2,3,MIT License,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/datapass
filex,EsupPortail,GitHub,https://github.com/EsupPortail/filex,,False,False,2013-02-20T13:52:55Z,2020-06-04T06:51:31Z,2020-06-04T06:51:28Z,,1,2,,0,Perl,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/filex
wfd2018,INSIDE-information-systems,GitHub,https://github.com/INSIDE-information-systems/wfd2018,"Testing tools suite deployed by French Agencies (MoE, Water Agencies, Water Offices) to support French 2018 WFD reporting",False,False,2018-10-01T11:59:30Z,2018-11-12T10:17:17Z,2018-12-04T14:48:14Z,,1,1,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/INSIDE-information-systems/wfd2018
geoportal-extensions-leaflet,IGNF,GitHub,https://github.com/IGNF/geoportal-extensions-leaflet,Dépot de publication des binaires de l'extension Géoportail pour Leaflet,False,True,2017-11-28T09:36:44Z,2020-08-24T10:26:18Z,2017-11-28T09:36:45Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/IGNF/geoportal-extensions-leaflet
dtermed.cloud2,CEREMA,GitHub,https://github.com/CEREMA/dtermed.cloud2,CEREMACloud 2 (android),False,False,2016-03-28T20:37:23Z,2018-06-08T11:11:36Z,2016-03-29T08:19:43Z,,0,0,GNU General Public License v2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/CEREMA/dtermed.cloud2
matomo-buildpack,1024pix,GitHub,https://github.com/1024pix/matomo-buildpack,"Buildpack for running a Matomo instance on a Cloud Platform (Scalingo, Clever Cloud, Dokku, Heroku, etc.).",False,False,2020-10-01T15:26:46Z,2020-10-08T00:02:24Z,2020-10-08T00:03:58Z,,1,0,GNU Affero General Public License v3.0,0,PHP,"hacktoberfest,matomo",False,
Roundcube-Skin-Melanie2-Larry-Mobile,messagerie-melanie2,GitHub,https://github.com/messagerie-melanie2/Roundcube-Skin-Melanie2-Larry-Mobile,Mobile Skin for Roundcube,False,False,2015-01-16T12:34:54Z,2020-03-18T19:40:04Z,2018-12-05T13:54:15Z,,73,18,GNU General Public License v3.0,21,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/messagerie-melanie2/Roundcube-Skin-Melanie2-Larry-Mobile
docker-portable-envtpl-buildimage,metwork-framework,GitHub,https://github.com/metwork-framework/docker-portable-envtpl-buildimage,"a docker image to build a static envtpl ""binary"" made with pyinstaller",False,False,2017-06-21T10:49:47Z,2020-09-14T11:43:19Z,2020-09-14T11:43:16Z,,1,2,"BSD 3-Clause ""New"" or ""Revised"" License",0,Dockerfile,"docker-image,envtpl,integration-level-3,pyinstaller",True,https://archive.softwareheritage.org/browse/origin/https://github.com/metwork-framework/docker-portable-envtpl-buildimage
experiments-methodology,datapol,GitLab,https://gitlab.inria.fr/datapol/experiments-methodology,"Thoughts, feedback and the sharing of experiences around experiments methodology",,False,2017-11-14T15:44:34Z,2017-11-29T15:49:55Z,2017-11-29T15:49:55Z,,1,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/datapol/experiments-methodology
epidmap,umr-astre,GitLab,https://forgemia.inra.fr/umr-astre/epidmap,,,False,2019-09-05T15:10:02Z,2020-09-17T09:38:27Z,2020-09-17T09:38:27Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://forgemia.inra.fr/umr-astre/epidmap
rnipp,matchID-project,GitHub,https://github.com/matchID-project/rnipp,dataprep and matching for RNIPP dead people,False,False,2019-08-23T18:39:50Z,2019-08-23T18:44:21Z,2019-08-23T18:44:20Z,,0,0,GNU Lesser General Public License v3.0,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/matchID-project/rnipp
mediatheque,agos-bso,GitLab,https://gitlab.inria.fr/agos-bso/mediatheque,,,False,2019-08-14T14:42:27Z,2020-06-02T13:24:14Z,2020-06-02T13:24:14Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/agos-bso/mediatheque
action-bidonvilles-api,MTES-MCT,GitHub,https://github.com/MTES-MCT/action-bidonvilles-api,,False,False,2019-01-08T08:49:02Z,2020-10-08T14:49:04Z,2020-10-12T09:32:42Z,,0,0,,1,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/MTES-MCT/action-bidonvilles-api
amalia-php,ina-foss,GitHub,https://github.com/ina-foss/amalia-php,PHP implementation of the metadata model behind amalia.js,False,False,2015-12-17T08:31:41Z,2019-12-12T09:29:53Z,2016-06-20T15:23:14Z,,1,0,,0,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ina-foss/amalia-php
sorry.data.gouv.fr,etalab,GitHub,https://github.com/etalab/sorry.data.gouv.fr,Maintenance page,False,False,2019-07-16T07:13:53Z,2019-07-16T07:14:53Z,2019-07-16T07:14:50Z,,0,0,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/sorry.data.gouv.fr
mail,laclasse,GitLab,https://forge.grandlyon.com/laclasse/mail,,,False,2020-02-03T13:28:04Z,2020-09-11T10:04:42Z,2020-09-11T10:04:42Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://forge.grandlyon.com/laclasse/mail
udata-link-proxy,opendatateam,GitHub,https://github.com/opendatateam/udata-link-proxy,udata gateway to link-proxy (https://github.com/geodatagouv/link-proxy),False,False,2018-09-13T14:39:30Z,2018-09-18T09:22:16Z,2018-09-13T14:39:46Z,,1,0,,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/opendatateam/udata-link-proxy
test,lamop,GitLab,https://gitlab.huma-num.fr/lamop/test,Projet de test utilisé dans le tutorial https://lamop.hypotheses.org/5038,,False,2019-01-29T14:52:29Z,2019-11-08T11:51:47Z,2019-11-08T11:51:47Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/lamop/test
mtl,diverse-project,GitHub,https://github.com/diverse-project/mtl,"MTL is a Model Transformation Language using an objet oriented paradigm. MOF based,it uses a consistent way to access the model elements and the transformation objects.",False,False,2020-09-14T13:16:01Z,2020-09-15T09:16:51Z,2020-09-15T09:16:49Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/diverse-project/mtl
